age,income,educ,yrseduc,sector,marital,occup,ctry,origin,employed,fulltime,numemp,weight,ratio,rate,union,id,othersat,othcust,othsize,othunion,gendnum,gendchar,sat,custtype,size,year,hourly,numkids
71,6773,12,12,,1,,1,8,0,,,170551,1.70551,0,,7561,2,"Retail","Large",,2,"Female",4,"Retail","Large",1996,3.3865,2
34,63029,12,12,1,5,5,1,8,1,2,16,98655,0.98655,2.8e-7,1,7562,3,"Retail","Small",,2,"Female",3,"Retail","Small",1996,31.5145,1
36,70000,19,20,1,1,2,,8,1,2,1000,74618,0.74618,3.1e-7,,7563,,,"Small",,1,"Male",7,"Wholesale","Small",1992,35,1
37,58242,16,16,1,1,2,,8,1,2,1000,75455,0.75455,0,,7564,,,"Small",,2,"Female",4,"Wholesale","Small",1988,29.121,2
31,1000,16,16,,7,,2,8,0,,,158974,1.58974,0,,7565,5,"Retail","Small",,1,"Male",7,"Retail","Small",1988,0.5,1
61,25915,12,12,2,4,5,1,8,1,4,1000,168311,1.68311,1.5e-7,1,7567,4,"Wholesale","Large",,2,"Female",3,"Wholesale","Large",1996,12.9575,1
73,22606,12,12,,4,,1,8,0,,,170551,1.70551,1.5e-7,,7568,3,"Wholesale","Large",,2,"Female",2,"Wholesale","Large",1996,11.303,2
31,63520,16,16,1,1,2,1,8,1,2,1000,201347,2.01347,2.8e-7,1,7569,4,"Retail","Small",0,1,"Male",6,"Retail","Small",1988,31.76,1
30,30520,13,13,1,1,4,1,8,1,2,750,197310,1.9731,0,1,7570,2,"Retail","Small",0,2,"Female",2,"Wholesale","Small",1985,15.26,2
42,4281,14,14,,1,,1,8,0,,1000,206436,2.06436,2.8e-7,,7572,4,"Retail","Small",,2,"Female",4,"Wholesale","Small",1986,2.1405,3
48,65281,16,16,1,1,1,1,8,1,2,42,201152,2.01152,0,1,7573,4,"Retail","Small",0,1,"Male",7,"Retail","Small",1988,32.6405,1
30,2428,16,16,1,7,3,1,8,0,,750,197310,1.9731,0,,7576,1,"Retail","Small",,2,"Female",5,"Wholesale","Small",1988,1.214,1
30,52388,16,16,1,7,4,1,8,1,2,1000,201347,2.01347,2.8e-7,1,7577,3,"Retail","Small",0,1,"Male",3,"Retail","Small",1988,26.194,1
33,45800,16,16,1,7,1,1,8,1,4,1000,197310,1.9731,2.8e-7,1,7578,1,"Wholesale","Small",0,2,"Female",4,"Wholesale","Small",1988,22.9,0
79,30719,13,13,,4,,1,8,0,,,85640,0.8564,1.5e-7,,7579,5,"Wholesale","Large",,2,"Female",5,"Wholesale","Large",1985,15.3595,3
58,35780,19,20,1,5,2,1,8,1,2,42,83892,0.83892,2.8e-7,1,7580,1,"Retail","Large",0,2,"Female",4,"Wholesale","Large",1992,17.89,3
29,20600,17,18,1,7,5,1,8,1,2,300,111816,1.11816,1.5e-7,1,7581,5,"Wholesale","Small",,2,"Female",2,"Retail","Small",1990,10.3,3
28,65291,17,18,1,1,1,1,8,1,2,1000,121066,1.21066,3.1e-7,1,7582,3,"Retail","Small",0,1,"Male",6,"Retail","Small",1990,32.6455,0
31,54091,16,16,1,1,4,1,8,1,2,300,98655,0.98655,0,1,7583,4,"Retail","Small",0,2,"Female",2,"Retail","Small",1988,27.0455,1
40,132,19,20,,1,,1,8,0,,,99046,0.99046,4e-7,,7584,3,"Wholesale","Small",,2,"Female",1,"Retail","Small",1992,0.066,0
46,100023,16,16,5,1,1,1,8,1,2,16,102390,1.0239,0,,7585,3,"Wholesale","Small",,1,"Male",4,"Wholesale","Small",1988,50.0115,1
47,113124,18,20,6,1,2,1,8,1,2,1000,102390,1.0239,3.6e-7,,7590,6,"Retail","Small",,1,"Male",4,"Retail","Small",1992,56.562,0
47,52125,19,20,6,1,1,1,8,1,4,10,98863,0.98863,0,,7591,2,"Wholesale","Small",,2,"Female",4,"Wholesale","Small",1992,26.0625,3
54,20000,7,8,1,1,8,1,8,1,2,1000,118043,1.18043,1.5e-7,,7594,3,"Wholesale","Large",,2,"Female",1,"Wholesale","Large",1992,10,0
61,8521,6,6,,1,,1,8,0,,,100029,1.00029,0,,7595,7,"Retail","Large",,1,"Male",5,"Retail","Large",1990,4.2605,2
37,85052,15,14,1,1,1,1,8,1,,1000,101876,1.01876,3.6e-7,,7596,5,"Retail","Small",,1,"Male",3,"Wholesale","Small",1986,42.526,0
34,85952,15,14,1,1,1,1,8,1,2,1000,95134,0.95134,0,,7597,1,"Retail","Small",,2,"Female",3,"Wholesale","Small",1986,42.976,0
74,7693,16,16,,4,,1,8,0,,,99178,0.99178,0,,7598,1,"Wholesale","Large",,2,"Female",3,"Retail","Large",1988,3.8465,1
25,32000,16,16,4,7,5,1,8,1,2,1000,100945,1.00945,1.5e-7,,7599,5,"Wholesale","Small",,2,"Female",2,"Retail","Small",1988,16,0
38,40000,14,14,1,5,11,1,8,1,2,42,101876,1.01876,2.8e-7,,7600,,,"Small",,1,"Male",5,"Retail","Small",1986,20,3
49,48500,16,16,3,7,1,1,8,1,4,1000,98863,0.98863,2.8e-7,,7601,5,"Retail","Small",,2,"Female",2,"Retail","Small",1988,24.25,1
26,26620,16,16,1,7,2,1,8,1,4,10,101336,1.01336,1.5e-7,,7603,2,"Retail","Small",,2,"Female",4,"Retail","Small",1988,13.31,3
25,6015,16,16,,7,,1,8,0,,,122017,1.22017,0,,7604,6,"Wholesale","Small",,1,"Male",5,"Wholesale","Small",1988,3.0075,3
25,85000,16,16,3,7,2,1,8,1,2,300,122017,1.22017,3.1e-7,,7605,4,"Wholesale","Small",,1,"Male",7,"Wholesale","Small",1988,42.5,1
28,16000,15,14,6,5,8,2,8,1,2,10,130382,1.30382,1.5e-7,,7606,3,"Wholesale","Small",,2,"Female",5,"Wholesale","Small",1986,8,0
26,18000,12,12,1,1,5,2,8,1,2,42,129003,1.29003,1.5e-7,,7609,5,"Retail","Small",,1,"Male",4,"Retail","Small",1996,9,0
26,20000,12,12,1,1,8,2,8,1,2,300,130382,1.30382,0,,7610,1,"Retail","Small",,2,"Female",4,"Retail","Small",1996,10,0
55,9709,16,16,,3,,2,8,0,,,110523,1.10523,0,,7613,7,"Retail","Large",,1,"Male",3,"Wholesale","Large",1988,4.8545,0
49,30000,12,12,1,1,8,1,8,1,2,16,102390,1.0239,1.5e-7,,7615,4,"Retail","Small",,1,"Male",4,"Wholesale","Small",1996,15,1
49,10485,13,13,1,1,8,1,8,1,2,10,98863,0.98863,0,,7616,2,"Wholesale","Small",,2,"Female",2,"Wholesale","Small",1985,5.2425,0
32,27000,7,8,1,7,8,1,4,1,2,750,129326,1.29326,1.5e-7,,7619,3,"Retail","Small",,1,"Male",5,"Wholesale","Small",1992,13.5,3
53,50500,15,14,1,7,5,2,8,1,2,1000,91474,0.91474,2.8e-7,,7622,3,"Retail","Large",,2,"Female",5,"Retail","Large",1986,25.25,3
31,4000,17,18,1,7,1,2,8,1,2,1000,104813,1.04813,1.5e-7,,7623,1,"Retail","Small",,2,"Female",3,"Wholesale","Small",1990,2,0
27,20000,12,12,1,7,10,2,8,1,2,16,129003,1.29003,1.5e-7,,7624,5,"Retail","Small",,1,"Male",3,"Retail","Small",1996,10,1
65,50170,13,13,1,4,3,1,8,1,2,1000,99590,0.9959,2.8e-7,,7625,4,"Wholesale","Large",,2,"Female",2,"Retail","Large",1985,25.085,0
56,33550,12,12,1,1,5,1,8,1,2,1000,95384,0.95384,2.8e-7,,7626,4,"Wholesale","Large",,2,"Female",3,"Retail","Large",1996,16.775,0
71,42900,12,12,4,1,1,1,8,1,2,1000,100185,1.00185,0,,7627,4,"Retail","Large",,1,"Male",7,"Retail","Large",1996,21.45,3
39,9200,12,12,4,7,7,1,4,1,2,1000,0,0,0,,7628,5,"Retail","Small",,2,"Female",4,"Wholesale","Small",1996,4.6,1
28,25050,12,12,1,1,8,1,8,1,2,750,108477,1.08477,1.5e-7,,7633,7,"Wholesale","Small",,1,"Male",4,"Wholesale","Small",1996,12.525,2
27,23050,12,12,1,1,5,1,8,1,2,750,109550,1.0955,0,,7634,5,"Wholesale","Small",,2,"Female",2,"Wholesale","Small",1996,11.525,0
43,7884,17,18,,7,,1,8,0,,,104989,1.04989,0,,7636,3,"Retail","Small",,2,"Female",3,"Wholesale","Small",1990,3.942,2
54,15600,10,11,1,5,11,1,8,1,2,10,104989,1.04989,1.5e-7,,7637,,,"Large",,1,"Male",3,"Retail","Large",1995,7.8,1
77,24452,12,12,,4,,1,8,0,,,94412,0.94412,1.5e-7,,7638,6,"Retail","Large",,1,"Male",6,"Retail","Large",1996,12.226,2
31,17147,16,16,1,7,1,1,8,1,,1000,111668,1.11668,1.5e-7,,7639,6,"Retail","Small",,1,"Male",3,"Retail","Small",1988,8.5735,0
58,4116,12,12,,3,,1,8,0,,,122877,1.22877,0,,7640,2,"Retail","Large",,2,"Female",2,"Retail","Large",1996,2.058,2
77,14296,12,12,,7,,1,8,0,,,94412,0.94412,0,,7641,4,"Retail","Large",,1,"Male",5,"Wholesale","Large",1996,7.148,1
89,11820,6,6,,4,,1,8,0,,,94412,0.94412,0,,7642,4,"Retail","Large",,1,"Male",5,"Wholesale","Large",1990,5.91,0
50,3430,12,12,1,4,8,1,8,1,2,300,102667,1.02667,0,,7643,5,"Retail","Large",,2,"Female",3,"Wholesale","Large",1996,1.715,0
37,27774,12,12,1,4,8,1,8,1,2,1000,105356,1.05356,0,,7644,3,"Wholesale","Small",,2,"Female",2,"Wholesale","Small",1996,13.887,1
31,22010,12,12,1,5,10,1,8,1,2,750,112101,1.12101,1.5e-7,,7648,6,"Retail","Small",,1,"Male",7,"Wholesale","Small",1996,11.005,2
82,10055,5,4,,1,,1,8,0,,,94412,0.94412,0,,7649,4,"Retail","Large",,1,"Male",5,"Wholesale","Large",1988,5.0275,0
74,7150,5,4,,1,,1,8,0,,,97623,0.97623,0,,7650,5,"Retail","Large",,2,"Female",3,"Retail","Large",1988,3.575,3
34,18220,17,18,1,7,2,1,8,1,2,1000,111668,1.11668,1.5e-7,,7651,3,"Wholesale","Small",,1,"Male",5,"Wholesale","Small",1990,9.11,0
27,57366,17,18,1,7,2,1,8,1,2,1000,108477,1.08477,2.8e-7,,7652,4,"Retail","Small",,1,"Male",7,"Wholesale","Small",1990,28.683,3
71,11878,9,10,,4,,1,8,0,,,95328,0.95328,0,,7654,5,"Retail","Large",,2,"Female",2,"Retail","Large",1994,5.939,1
55,14209,8,9,,7,,1,8,0,,,105458,1.05458,0,,7655,7,"Retail","Large",,1,"Male",4,"Wholesale","Large",1993,7.1045,1
59,2,12,12,,1,,1,8,0,,,113015,1.13015,1.5e-7,,7656,2,"Wholesale","Large",,2,"Female",5,"Wholesale","Large",1996,0.001,0
60,30002,12,12,1,1,11,1,8,1,2,42,106051,1.06051,0,,7657,,,"Large",,1,"Male",4,"Wholesale","Large",1996,15.001,2
60,5935,13,13,2,1,5,1,8,1,,16,106051,1.06051,1.5e-7,,7658,7,"Wholesale","Large",,1,"Male",6,"Retail","Large",1985,2.9675,3
59,47685,17,18,4,1,2,1,8,1,2,1000,113015,1.13015,0,,7659,3,"Retail","Large",,2,"Female",2,"Retail","Large",1990,23.8425,0
25,1500,13,13,1,7,9,1,8,1,2,1000,139775,1.39775,0,,7660,6,"Wholesale","Small",,1,"Male",6,"Retail","Small",1985,0.75,1
61,1402,16,16,,1,,1,8,0,,,108740,1.0874,2.8e-7,,7661,5,"Retail","Large",,2,"Female",3,"Wholesale","Large",1988,0.701,0
62,63976,19,20,,1,,1,8,0,,,106051,1.06051,0,,7662,7,"Retail","Large",,1,"Male",7,"Wholesale","Large",1992,31.988,1
27,75210,16,16,1,7,3,1,8,1,2,10,116449,1.16449,3.1e-7,,7663,2,"Retail","Small",,2,"Female",5,"Wholesale","Small",1988,37.605,1
54,100174,17,18,1,1,2,1,8,1,2,300,106907,1.06907,3.1e-7,,7664,5,"Wholesale","Large",,1,"Male",7,"Retail","Large",1990,50.087,0
52,8975,17,18,1,1,4,1,8,1,2,300,107921,1.07921,0,,7665,3,"Wholesale","Large",,2,"Female",4,"Wholesale","Large",1990,4.4875,2
71,3907,10,11,,1,,1,8,0,,,95328,0.95328,0,,7668,3,"Wholesale","Large",,2,"Female",4,"Wholesale","Large",1995,1.9535,1
73,15668,12,12,,1,,1,8,0,,,99002,0.99002,0,,7669,4,"Retail","Large",,1,"Male",3,"Wholesale","Large",1996,7.834,1
39,12948,12,12,1,7,5,1,8,1,2,10,113718,1.13718,1.5e-7,,7670,2,"Retail","Small",,2,"Female",5,"Retail","Small",1996,6.474,3
64,20791,12,12,,1,,1,8,0,,,135393,1.35393,2.8e-7,,7671,4,"Wholesale","Large",,2,"Female",4,"Retail","Large",1996,10.3955,0
65,60204,12,12,,1,,1,8,0,,10,121786,1.21786,0,,7672,7,"Retail","Large",,1,"Male",3,"Retail","Large",1996,30.102,1
41,25200,16,16,1,7,5,1,8,1,2,1000,105738,1.05738,1.5e-7,,7673,2,"Retail","Small",,2,"Female",5,"Wholesale","Small",1988,12.6,0
25,0,12,12,,1,,1,8,0,,,117751,1.17751,0,,7674,3,"Wholesale","Small",,2,"Female",4,"Wholesale","Small",1996,0,3
29,6240,12,12,1,1,11,1,8,1,,10,115116,1.15116,0,,7675,,,"Small",,1,"Male",6,"Retail","Small",1996,3.12,3
62,18045,15,14,6,1,1,1,8,1,2,1000,106051,1.06051,1.5e-7,,7677,3,"Wholesale","Large",,1,"Male",3,"Retail","Large",1986,9.0225,0
60,12045,16,16,,1,,1,8,0,,16,108740,1.0874,0,,7678,2,"Retail","Large",,2,"Female",4,"Retail","Large",1988,6.0225,0
32,16200,12,12,1,7,1,1,8,1,2,1000,120167,1.20167,1.5e-7,,7679,7,"Wholesale","Small",,1,"Male",6,"Wholesale","Small",1996,8.1,1
54,63100,19,20,3,1,1,1,8,1,4,1000,106907,1.06907,2.8e-7,,7680,7,"Wholesale","Large",,1,"Male",7,"Wholesale","Large",1992,31.55,1
54,30100,16,16,3,1,2,1,8,1,4,1000,107921,1.07921,0,,7681,2,"Wholesale","Large",,2,"Female",1,"Wholesale","Large",1988,15.05,1
31,63080,16,16,1,7,1,1,8,1,2,1000,120167,1.20167,2.8e-7,,7682,3,"Retail","Small",,1,"Male",3,"Wholesale","Small",1988,31.54,0
34,25050,12,12,1,7,8,1,8,1,2,1000,112714,1.12714,1.5e-7,,7683,2,"Retail","Small",,2,"Female",3,"Wholesale","Small",1996,12.525,3
36,0,17,18,,7,,1,8,0,,,113718,1.13718,0,,7684,4,"Wholesale","Small",,2,"Female",1,"Wholesale","Small",1990,0,0
62,67150,17,18,1,7,1,1,8,1,2,1000,108740,1.0874,2.8e-7,,7685,4,"Wholesale","Large",,2,"Female",5,"Wholesale","Large",1990,33.575,0
37,22100,12,12,1,1,8,1,8,1,,300,122815,1.22815,1.5e-7,,7686,7,"Retail","Small",,1,"Male",7,"Wholesale","Small",1996,11.05,0
48,39009,15,14,1,1,2,1,8,1,,1000,102254,1.02254,2.8e-7,,7690,1,"Retail","Small",,2,"Female",2,"Retail","Small",1986,19.5045,0
49,48380,8,9,1,1,9,1,8,1,,1000,110035,1.10035,0,,7691,5,"Wholesale","Small",,1,"Male",3,"Retail","Small",1993,24.19,1
27,21157,13,13,1,7,1,1,8,1,2,750,116449,1.16449,1.5e-7,,7692,2,"Retail","Small",,2,"Female",5,"Wholesale","Small",1985,10.5785,2
25,15000,16,16,,7,,1,8,0,,,139775,1.39775,1.5e-7,,7693,4,"Retail","Small",,1,"Male",6,"Wholesale","Small",1988,7.5,0
28,80000,16,16,5,1,1,1,8,1,2,1000,115116,1.15116,2.8e-7,,7694,7,"Retail","Small",,1,"Male",3,"Retail","Small",1988,40,0
26,0,12,12,,1,,,8,0,,,60753,0.60753,0,,7695,,,"Small",,2,"Female",5,"Wholesale","Small",1996,0,1
44,101168,18,20,1,1,2,1,8,1,2,300,116035,1.16035,3.1e-7,,7697,6,"Retail","Small",,1,"Male",7,"Wholesale","Small",1992,50.584,0
43,15546,17,18,6,1,2,1,8,1,2,10,105738,1.05738,0,,7698,1,"Retail","Small",,2,"Female",4,"Wholesale","Small",1990,7.773,3
52,202999,19,20,1,1,2,1,8,1,2,300,106907,1.06907,3.6e-7,,7702,3,"Wholesale","Large",,1,"Male",6,"Wholesale","Large",1992,101.4995,3
49,3100,16,16,,1,,1,8,0,,,102254,1.02254,0,,7703,3,"Wholesale","Small",,2,"Female",4,"Wholesale","Small",1988,1.55,0
58,35794,17,18,5,1,2,1,8,1,2,10,105458,1.05458,1.5e-7,,7705,7,"Wholesale","Large",,1,"Male",6,"Wholesale","Large",1990,17.897,1
45,794,16,16,,1,,1,8,0,,,102254,1.02254,0,,7706,2,"Retail","Small",,2,"Female",2,"Wholesale","Small",1988,0.397,3
83,52293,17,18,,1,,1,8,0,,,114305,1.14305,2.8e-7,,7709,6,"Retail","Large",,1,"Male",3,"Wholesale","Large",1990,26.1465,0
82,43809,16,16,,1,,1,8,0,,,113608,1.13608,0,,7710,2,"Wholesale","Large",,2,"Female",1,"Retail","Large",1988,21.9045,0
76,17393,13,13,,1,,1,8,0,,,114305,1.14305,0,,7711,6,"Retail","Large",,1,"Male",3,"Wholesale","Large",1985,8.6965,3
70,7178,13,13,,1,,1,8,0,,,95328,0.95328,0,,7712,3,"Retail","Large",,2,"Female",4,"Wholesale","Large",1985,3.589,3
60,93000,16,16,,1,,1,8,0,,,106051,1.06051,2.8e-7,,7713,4,"Retail","Large",,1,"Male",6,"Wholesale","Large",1988,46.5,2
60,8000,16,16,,1,,1,8,0,,,108740,1.0874,0,,7714,4,"Wholesale","Large",,2,"Female",1,"Retail","Large",1988,4,2
36,60050,16,16,1,5,1,1,8,1,2,1000,122815,1.22815,2.8e-7,,7715,6,"Wholesale","Small",,1,"Male",6,"Retail","Small",1988,30.025,3
71,30193,19,20,,1,,1,8,0,,10,99002,0.99002,1.5e-7,,7716,4,"Retail","Large",,1,"Male",3,"Retail","Large",1992,15.0965,2
70,7393,16,16,,1,,1,8,0,,,95328,0.95328,0,,7717,5,"Wholesale","Large",,2,"Female",1,"Retail","Large",1988,3.6965,3
78,5526,12,12,,4,,1,8,0,,,113608,1.13608,0,,7718,4,"Wholesale","Large",,2,"Female",5,"Wholesale","Large",1996,2.763,0
74,55454,19,20,,4,,1,8,0,,,99002,0.99002,2.8e-7,,7719,4,"Wholesale","Large",,1,"Male",4,"Wholesale","Large",1992,27.727,2
77,100399,19,20,,1,,1,8,0,,,114305,1.14305,2.8e-7,,7720,7,"Wholesale","Large",,1,"Male",4,"Wholesale","Large",1992,50.1995,2
70,11053,16,16,4,1,2,1,8,1,2,42,95328,0.95328,0,,7721,3,"Retail","Large",,2,"Female",4,"Wholesale","Large",1988,5.5265,3
39,50139,17,18,3,1,2,,8,1,4,1000,55288,0.55288,2.8e-7,,7722,,,"Small",,1,"Male",3,"Retail","Small",1990,25.0695,2
32,26039,17,18,1,1,1,,8,1,4,300,60753,0.60753,0,,7723,,,"Small",,2,"Female",5,"Wholesale","Small",1990,13.0195,1
72,38493,12,12,4,4,5,1,8,1,2,1000,95328,0.95328,2.8e-7,,7726,1,"Wholesale","Large",,2,"Female",3,"Retail","Large",1996,19.2465,0
45,39715,12,12,1,1,9,1,8,1,4,42,110035,1.10035,2.8e-7,,7727,7,"Retail","Small",,1,"Male",7,"Wholesale","Small",1996,19.8575,3
44,27885,12,12,1,1,4,1,8,1,4,1000,105738,1.05738,0,,7728,3,"Wholesale","Small",,2,"Female",5,"Retail","Small",1996,13.9425,2
72,15200,12,12,,4,,1,8,0,,,99002,0.99002,0,,7731,4,"Retail","Large",,1,"Male",3,"Retail","Large",1996,7.6,1
47,35732,12,12,2,7,5,1,8,1,2,1000,110035,1.10035,2.8e-7,,7732,5,"Retail","Small",,1,"Male",7,"Retail","Small",1996,17.866,0
59,15422,12,12,1,1,9,1,8,1,2,42,105458,1.05458,0,,7733,7,"Retail","Large",,1,"Male",3,"Wholesale","Large",1996,7.711,1
53,0,12,12,,1,,1,8,0,,,107921,1.07921,0,,7734,5,"Wholesale","Large",,2,"Female",1,"Retail","Large",1996,0,3
31,47500,17,18,1,7,2,1,8,1,2,300,120167,1.20167,2.8e-7,,7736,7,"Retail","Small",,1,"Male",7,"Wholesale","Small",1990,23.75,0
34,85500,18,20,1,7,2,1,8,1,2,42,120167,1.20167,3.1e-7,,7737,5,"Wholesale","Small",,1,"Male",6,"Wholesale","Small",1992,42.75,2
50,73280,19,20,6,5,2,1,8,1,2,10,107921,1.07921,2.8e-7,,7738,3,"Retail","Large",,2,"Female",5,"Wholesale","Large",1992,36.64,3
51,37314,17,18,6,5,2,1,8,1,,10,106907,1.06907,1.5e-7,,7741,6,"Retail","Large",,1,"Male",4,"Wholesale","Large",1990,18.657,2
41,26600,16,16,1,1,2,1,8,1,2,1000,105738,1.05738,3.6e-7,,7742,5,"Retail","Small",,2,"Female",4,"Retail","Small",1988,13.3,2
44,111800,17,18,1,1,1,1,8,1,2,1000,116035,1.16035,0,,7743,4,"Wholesale","Small",,1,"Male",3,"Wholesale","Small",1990,55.9,1
37,40000,17,18,,1,,1,8,0,,1000,0,0,1.5e-7,,7747,6,"Wholesale","Small",,1,"Male",6,"Wholesale","Small",1990,20,3
34,0,16,16,,2,,,8,0,,,60753,0.60753,0,,7748,,,"Small",,2,"Female",1,"Wholesale","Small",1988,0,0
29,36150,17,18,,1,,1,8,0,,1000,0,0,1.5e-7,,7750,4,"Wholesale","Small",,1,"Male",5,"Retail","Small",1990,18.075,1
29,150,16,16,,2,,1,8,0,,,116449,1.16449,0,,7751,4,"Wholesale","Small",,2,"Female",2,"Retail","Small",1988,0.075,3
32,52015,16,16,1,2,2,1,8,1,2,10,120167,1.20167,2.8e-7,,7754,6,"Wholesale","Small",,1,"Male",5,"Retail","Small",1988,26.0075,2
28,36007,16,16,,1,,1,8,0,,1000,0,0,0,,7755,5,"Retail","Small",,2,"Female",3,"Wholesale","Small",1988,18.0035,1
61,1247,10,11,,7,,1,8,0,,,106051,1.06051,0,,7757,4,"Retail","Large",,1,"Male",3,"Wholesale","Large",1995,0.6235,2
42,10,12,12,,7,,1,8,0,,,116035,1.16035,0,,7762,3,"Retail","Small",,1,"Male",3,"Wholesale","Small",1996,0.005,2
33,48030,17,18,,1,,,8,0,,,55288,0.55288,0,,7763,,,"Small",,1,"Male",6,"Retail","Small",1990,24.015,0
33,0,16,16,,1,,,8,0,,,60753,0.60753,0,,7764,,,"Small",,2,"Female",4,"Wholesale","Small",1988,0,3
29,8590,16,16,1,7,11,1,8,1,2,300,116449,1.16449,1.5e-7,,7769,,,"Small",,2,"Female",1,"Retail","Small",1988,4.295,2
59,32389,16,16,6,5,1,1,8,1,,,105458,1.05458,2.8e-7,,7770,7,"Retail","Large",,1,"Male",6,"Retail","Large",1988,16.1945,2
29,101250,19,20,1,1,2,1,3,1,4,1000,0,0,2.8e-7,,7771,7,"Retail","Small",,1,"Male",5,"Wholesale","Small",1992,50.625,0
28,0,16,16,,1,,1,3,0,,,0,0,0,,7772,3,"Wholesale","Small",,2,"Female",1,"Wholesale","Small",1988,0,1
41,8000,12,12,1,1,4,1,8,1,2,1000,106969,1.06969,1.5e-7,1,7774,5,"Wholesale","Small",0,2,"Female",5,"Retail","Small",1996,4,3
42,29010,12,12,4,1,9,1,8,1,4,1000,114608,1.14608,0,2,7775,4,"Retail","Small",,1,"Male",6,"Wholesale","Small",1996,14.505,1
73,13647,13,13,,7,,1,8,0,,,100506,1.00506,0,,7778,3,"Retail","Large",,2,"Female",5,"Retail","Large",1985,6.8235,2
35,50532,17,18,1,1,2,1,8,1,2,1000,109490,1.0949,1.5e-7,1,7779,4,"Retail","Small",0,1,"Male",6,"Retail","Small",1990,25.266,1
31,0,14,14,,1,,1,8,0,,,113678,1.13678,0,,7780,4,"Wholesale","Small",,2,"Female",4,"Wholesale","Small",1986,0,1
33,54000,17,18,1,1,2,,8,1,2,1000,96213,0.96213,2.8e-7,1,7783,,,"Small",0,1,"Male",7,"Retail","Small",1990,27,2
33,30800,17,18,1,1,2,,8,1,2,42,96815,0.96815,0,1,7784,,,"Small",0,2,"Female",1,"Retail","Small",1990,15.4,3
80,7059,12,12,,4,,1,8,0,,,97121,0.97121,0,,7785,5,"Retail","Large",,2,"Female",2,"Wholesale","Large",1996,3.5295,3
47,41600,12,12,2,1,5,1,8,1,2,1000,101256,1.01256,2.8e-7,2,7786,4,"Wholesale","Small",,1,"Male",4,"Retail","Small",1996,20.8,0
47,41600,12,12,1,1,5,1,8,1,5,1000,104747,1.04747,0,2,7787,1,"Wholesale","Small",,2,"Female",3,"Wholesale","Small",1996,20.8,1
50,65778,19,20,1,1,2,1,8,1,2,750,103883,1.03883,2.8e-7,1,7789,3,"Wholesale","Large",0,1,"Male",7,"Wholesale","Large",1992,32.889,1
40,12843,17,18,6,1,2,1,8,1,2,10,106969,1.06969,0,,7790,1,"Wholesale","Small",,2,"Female",3,"Retail","Small",1990,6.4215,3
28,48930,17,18,1,1,2,1,8,1,2,750,109572,1.09572,2.8e-7,1,7792,5,"Retail","Small",0,1,"Male",7,"Wholesale","Small",1990,24.465,2
27,23630,16,16,1,1,10,1,8,1,2,1000,104228,1.04228,0,1,7793,2,"Retail","Small",,2,"Female",4,"Retail","Small",1988,11.815,3
81,14119,12,12,,4,,1,8,0,,,97121,0.97121,0,,7794,5,"Wholesale","Large",,2,"Female",2,"Wholesale","Large",1996,7.0595,2
34,8160,12,12,,5,,1,8,0,,,114118,1.14118,0,,7795,3,"Retail","Small",,2,"Female",4,"Retail","Small",1996,4.08,1
72,18749,12,12,,7,,1,8,0,,,100895,1.00895,1.5e-7,,7799,2,"Retail","Large",,2,"Female",1,"Retail","Large",1996,9.3745,2
29,29100,16,16,1,7,4,1,8,1,2,42,109996,1.09996,1.5e-7,1,7800,7,"Wholesale","Small",0,1,"Male",7,"Wholesale","Small",1988,14.55,2
51,2400,16,16,1,7,2,1,8,0,,,102018,1.02018,0,,7803,2,"Retail","Large",,2,"Female",1,"Wholesale","Large",1988,1.2,2
34,36648,17,18,1,7,5,1,8,1,2,300,114118,1.14118,2.8e-7,1,7804,2,"Retail","Small",,2,"Female",1,"Retail","Small",1990,18.324,3
26,38500,16,16,1,7,2,1,8,1,2,750,99594,0.99594,2.8e-7,2,7805,4,"Wholesale","Small",1,2,"Female",2,"Wholesale","Small",1988,19.25,2
25,24090,16,16,1,7,1,1,6,1,2,1000,100924,1.00924,1.5e-7,1,7806,1,"Wholesale","Small",0,2,"Female",5,"Wholesale","Small",1988,12.045,1
52,22542,19,20,1,5,2,1,8,1,,300,102018,1.02018,1.5e-7,2,7808,3,"Wholesale","Large",1,2,"Female",1,"Retail","Large",1992,11.271,0
88,9718,12,12,,1,,1,8,0,,,94155,0.94155,0,,7811,3,"Retail","Large",,1,"Male",7,"Retail","Large",1996,4.859,3
86,4438,11,11.5,,1,,1,8,0,,,97497,0.97497,0,,7812,2,"Wholesale","Large",,2,"Female",5,"Retail","Large",1996,2.219,2
31,30000,15,14,1,5,2,1,8,1,2,10,114118,1.14118,1.5e-7,1,7813,3,"Retail","Small",0,2,"Female",3,"Wholesale","Small",1986,15,3
31,5000,13,13,,3,,1,8,0,,,121568,1.21568,0,,7815,4,"Retail","Small",,1,"Male",3,"Retail","Small",1985,2.5,0
36,50742,14,14,1,6,9,1,8,1,2,1000,109914,1.09914,2.8e-7,1,7816,3,"Retail","Small",,1,"Male",6,"Retail","Small",1986,25.371,1
30,30000,16,16,1,7,2,,8,1,2,1000,96586,0.96586,1.5e-7,1,7817,,,"Small",0,1,"Male",6,"Wholesale","Small",1988,15,0
37,5280,16,16,6,7,9,1,8,1,2,10,109454,1.09454,0,,7819,5,"Wholesale","Small",,2,"Female",2,"Wholesale","Small",1988,2.64,0
